,hospital_id,name,address,status,ownership_information,city_id
775,0074592592,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,OPEN,PROPRIETARY,1840021937
776,0071794577,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,OPEN,NON-PROFIT,1840021538
777,0074495062,SANTA CRUZ COUNTY PSYCHIATRIC HEALTH FACILITY,2250 SOQUEL AVE,OPEN,NOT AVAILABLE,1840021579
778,0194390806,OCEAN VIEW PSYCHIATRIC HEALTH FACILITY,"2600 REDONDO AVENUE, SUITE 500",OPEN,NOT AVAILABLE,1840020490
779,0058592354,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 ANDERSON STREET,OPEN,NON-PROFIT,1840020406
780,0059294158,UCSF MEDICAL CENTER AT MISSION BAY,1975 4TH STREET,OPEN,GOVERNMENT - STATE,1840021543
781,0168595138,SAN JOSE BEHAVIORAL HEALTH,455 SILICON VALLEY BOULEVARD,OPEN,PROPRIETARY,1840021570
782,0168695355,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MODESTO,1303 MABLE AVENUE,OPEN,PROPRIETARY,1840020287
783,0070990806,COLLEGE MEDICAL CENTER,2776 PACIFIC AVE,OPEN,PROPRIETARY,1840020490
784,0015393309,BAKERSFIELD BEHAVIORAL HEALTHCARE HOSPITAL LLC,5201 WHITE LANE,OPEN,PROPRIETARY,1840019148
785,0168494117,KENTFIELD HOSPITAL SAN FRANCISCO,450 STANYAN ST,OPEN,PROPRIETARY,1840021543
786,0178592656,"LAGUNA TREATMENT HOSPITAL, LLC",24552 PACIFIC PARK DRIVE,OPEN,PROPRIETARY,1840019321
787,0192092123,KAISER FOUNDATION HOSPITAL - SAN DIEGO,9455 CLAIREMONT MESA BLVD,OPEN,NON-PROFIT,1840021990
788,0196784110,VIBRA REHABILITATION HOSPITAL OF RANCHO MIRAGE,70077 RAMON RD,OPEN,PROPRIETARY,1840020558
789,0196784111,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MURRIETA,35470 WHITEWOOD RD,OPEN,PROPRIETARY,1840020553
790,0196784377,"CASA PALMERA CARE CENTER, LLC",14750 EL CAMINO REAL,OPEN,PROPRIETARY,1840019355
791,0196784378,STANFORD HEALTH CARE,500 PASTEUR DR,OPEN,NON-PROFIT,1840020333
792,0196784379,PALOMAR REHABILITATION INSTITUTE,2181 CITRACADO PKWY,OPEN,PROPRIETARY,1840020620
793,0004690015,CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES,1401 S GRAND AVE,OPEN,NON-PROFIT,1840020491
794,0000891801,ALHAMBRA HOSPITAL MEDICAL CENTER,100 S RAYMOND AVE,OPEN,PROPRIETARY,1840019222
795,0001993534,ANTELOPE VALLEY HOSPITAL,1600 W AVENUE J,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840020516
796,0003990640,BEVERLY HOSPITAL,309 W BEVERLY BLVD,OPEN,NON-PROFIT,1840020499
797,0005490704,CATALINA ISLAND MEDICAL CENTER,100 FALLS CANYON RD,OPEN,NON-PROFIT,1840019225
798,0003290026,BARLOW RESPIRATORY HOSPITAL,2000 STADIUM WAY,OPEN,NON-PROFIT,1840020491
799,0072990231,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,3828 DELMAS TER,OPEN,PROPRIETARY,1840019243
800,0003690706,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,9542 ARTESIA BLVD,OPEN,PROPRIETARY,1840019230
801,0005391767,CASA COLINA HOSPITAL,255 E BONITA AVE,OPEN,NON-PROFIT,1840020507
802,0004091770,BHC ALHAMBRA HOSPITAL,4619 ROSEMEAD BLVD,OPEN,PROPRIETARY,1840020495
803,0005690301,CENTINELA HOSPITAL MEDICAL CENTER,555 E HARDY ST,OPEN,PROPRIETARY,1840019237
804,0196784380,HUNTINGTON HOSPITAL,100 W CALIFORNIA BLVD,OPEN,NON-PROFIT,1840020505
805,0070790067,"CALIFORNIA REHABILITATION INSTITUTE, LLC",2070 CENTURY PARK E,OPEN,PROPRIETARY,1840020491
806,0072590723,KINDRED HOSPITAL PARAMOUNT,16453 COLORADO AVE,OPEN,PROPRIETARY,1840020504
807,0196784382,CHILDREN'S HOSPITAL LOS ANGELES,4650 W SUNSET BLVD,OPEN,NON-PROFIT,1840020491
808,0196784383,L.A. DOWNTOWN MEDICAL CENTER,1711 W TEMPLE ST,OPEN,PROPRIETARY,1840020491
809,0007091010,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,1500 DUARTE RD,OPEN,NON-PROFIT,1840019246
810,0007490650,COAST PLAZA HOSPITAL,13100 STUDEBAKER RD,OPEN,PROPRIETARY,1840020501
811,0024290247,KINDRED HOSPITAL SOUTH BAY,1246 W 155TH ST,OPEN,PROPRIETARY,1840020482
812,0008290255,COMMUNITY HOSPITAL OF HUNTINGTON PARK,2623 E SLAUSON AVE,OPEN,PROPRIETARY,1840019235
813,0039191776,SAN GABRIEL VALLEY MEDICAL CENTER,438 W LAS TUNAS DR,OPEN,PROPRIETARY,1840021862
814,0023491791,KINDRED HOSPITAL - SAN GABRIEL VALLEY,845 N LARK ELLEN AVE,OPEN,PROPRIETARY,1840021876
815,0027790291,CEDARS - SINAI MARINA DEL REY HOSPITAL,4650 LINCOLN BLVD,OPEN,NON-PROFIT,1840017920
816,0025190712,LAKEWOOD REGIONAL MEDICAL CENTER,3700 SOUTH ST,OPEN,PROPRIETARY,1840020515
817,0074290404,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,1250 16TH ST,OPEN,GOVERNMENT - STATE,1840021866
818,0072390241,PIH HEALTH HOSPITAL - DOWNEY,11500 BROOKSHIRE AVE,OPEN,NON-PROFIT,1840019245
819,0011190023,EAST LOS ANGELES DOCTORS HOSPITAL,4060 E WHITTIER BLVD,OPEN,PROPRIETARY,1840020491
820,0013291741,EMANATE HEALTH FOOTHILL PRESBYTERIAN HOSPITAL,250 S GRAND AVE,OPEN,NON-PROFIT,1840020484
821,0014291754,GARFIELD MEDICAL CENTER,525 N GARFIELD AVE,OPEN,PROPRIETARY,1840020500
822,0014691206,ADVENTIST HEALTH GLENDALE,1509 WILSON TER,OPEN,NON-PROFIT,1840020483
823,0015491733,GREATER EL MONTE COMMUNITY HOSPITAL,1701 SANTA ANITA AVE,OPEN,PROPRIETARY,1840021869
824,0017090028,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,6245 DE LONGPRE AVE,OPEN,PROPRIETARY,1840020491
825,0017290027,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 N VERMONT AVE,OPEN,PROPRIETARY,1840020491
826,0015190017,PIH HEALTH GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BLVD,OPEN,NON-PROFIT,1840020491
827,0006891723,EMANATE HEALTH INTER - COMMUNITY HOSPITAL,210 W SAN BERNARDINO RD,OPEN,PROPRIETARY,1840019241
828,0019090027,KAISER FOUNDATION HOSPITAL - LOS ANGELES,4867 W SUNSET BLVD,OPEN,NON-PROFIT,1840020491
829,0021690242,KAISER FOUNDATION HOSPITAL - DOWNEY,9333 IMPERIAL HWY,OPEN,NON-PROFIT,1840019245
830,0021090034,KAISER FOUNDATION HOSPITAL - WEST LA,6041 CADILLAC AVE,OPEN,NON-PROFIT,1840020491
831,0033993551,PALMDALE REGIONAL MEDICAL CENTER,38600 MEDICAL CENTER DR,OPEN,PROPRIETARY,1840020502
832,0036290503,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,4101 TORRANCE BLVD,OPEN,NON-PROFIT,1840021873
833,0008390804,COMMUNITY HOSPITAL LONG BEACH,1720 TERMINO AVE,OPEN,PROPRIETARY,1840020490
834,0071090813,COLLEGE MEDICAL CENTER SOUTH CAMPUS D/P APH,1725 PACIFIC AVE,OPEN,PROPRIETARY,1840020490
835,0026590023,LOS ANGELES COMMUNITY HOSPITAL,4081 E OLYMPIC BLVD,OPEN,PROPRIETARY,1840020491
836,0023090056,KINDRED HOSPITAL - LOS ANGELES,5525 W SLAUSON AVE,OPEN,PROPRIETARY,1840020491
837,0022990637,KINDRED HOSPITAL - LA MIRADA,14900 IMPERIAL HWY,OPEN,PROPRIETARY,1840020512
838,0028390247,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,OPEN,PROPRIETARY,1840020482
839,0014791204,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,1420 S CENTRAL AVE,OPEN,NON-PROFIT,1840020483
840,0026790250,COLLEGE MEDICAL CENTER HAWTHORNE CAMPUS,13300 HAWTHORNE BLVD,OPEN,PROPRIETARY,1840020486
841,0026390806,MEMORIALCARE LONG BEACH MEDICAL CENTER,2801 ATLANTIC AVE,OPEN,NON-PROFIT,1840020490
842,0029691007,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,300 W HUNTINGTON DR,OPEN,NON-PROFIT,1840019223
843,0035590602,PIH HEALTH HOSPITAL - WHITTIER,12401 WASHINGTON BLVD,OPEN,NON-PROFIT,1840021878
844,0045490404,SAINT JOHN'S HEALTH CENTER,2121 SANTA MONICA BLVD,OPEN,NON-PROFIT,1840021866
845,0036591505,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,501 S BUENA VISTA ST,OPEN,NON-PROFIT,1840019233
846,0046390801,ST. MARY MEDICAL CENTER,1050 LINDEN AVE,OPEN,NON-PROFIT,1840020490
847,0030791016,MONROVIA MEMORIAL HOSPITAL,323 S HELIOTROPE AVE,OPEN,PROPRIETARY,1840020498
848,0030891754,MONTEREY PARK HOSPITAL,900 S ATLANTIC BLVD,OPEN,PROPRIETARY,1840020500
849,0032290650,NORWALK COMMUNITY HOSPITAL,13222 BLOOMFIELD AVE,OPEN,PROPRIETARY,1840020501
850,0019190012,KAISER FOUNDATION HOSP MENTAL HEALTH CTR D/P APH,765 W COLLEGE ST,OPEN,NON-PROFIT,1840020491
851,0002491724,AURORA CHARTER OAK,1161 E COVINA BLVD,OPEN,PROPRIETARY,1840019241
852,0035391767,POMONA VALLEY HOSPITAL MEDICAL CENTER,1798 N GAREY AVE,OPEN,NON-PROFIT,1840020507
853,0038991773,SAN DIMAS COMMUNITY HOSPITAL,1350 W COVINA BLVD,OPEN,PROPRIETARY,1840021860
854,0049990505,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,OPEN,NON-PROFIT,1840021873
855,0044990262,ST. FRANCIS MEDICAL CENTER,3630 E IMPERIAL HWY,OPEN,PROPRIETARY,1840020492
856,0006991790,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,1115 S SUNSET AVE,OPEN,PROPRIETARY,1840021876
857,0002591107,AURORA LAS ENCINAS HOSPITAL,2900 E DEL MAR BLVD,OPEN,PROPRIETARY,1840020505
858,0023691706,KINDRED HOSPITAL BALDWIN PARK,14148 FRANCISQUITO AVE,OPEN,PROPRIETARY,1840019227
859,0009890505,DEL AMO HOSPITAL,23700 CAMINO DEL SOL,OPEN,PROPRIETARY,1840021873
860,0014390026,GATEWAYS HOSPITAL AND MENTAL HEALTH CENTER,1891 EFFIE ST,OPEN,NON-PROFIT,1840020491
861,0053090605,WHITTIER HOSPITAL MEDICAL CENTER,9080 COLIMA RD,OPEN,PROPRIETARY,1840021878
862,0037490095,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,150 MEDICAL PLAZA,OPEN,GOVERNMENT - STATE,1840020491
863,0030190036,DOCS SURGICAL HOSPITAL,6000 SAN VICENTE BLVD,OPEN,PROPRIETARY,1840020491
864,0043691770,L.A. DOWNTOWN MEDICAL CENTER - INGLESIDE CAMPUS D/P APH,7500 HELLMAN AVE,OPEN,PROPRIETARY,1840020495
865,0038190095,RONALD REAGAN UCLA MEDICAL CENTER,757 WESTWOOD BLVD,OPEN,GOVERNMENT - STATE,1840020491
866,0051390033,USC KENNETH NORRIS JR. CANCER HOSPITAL,1441 EASTLAKE AVE,OPEN,NON-PROFIT,1840020491
867,0073491208,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,OPEN,NON-PROFIT,1840020483
868,0010391790,WEST COVINA MEDICAL CENTER,725 S ORANGE AVE,OPEN,PROPRIETARY,1840021876
869,0052990033,ADVENTIST HEALTH WHITE MEMORIAL,1720 E CESAR E CHAVEZ AVE,OPEN,NON-PROFIT,1840020491
870,0049890813,TOM REDGATE MEMORIAL RECOVERY CENTER,1775 CHESTNUT AVE,OPEN,NON-PROFIT,1840020490
871,0022590011,KEDREN COMMUNITY MENTAL HEALTH CENTER,4211 AVALON BLVD,OPEN,NON-PROFIT,1840020491
872,0007690701,COLLEGE HOSPITAL,10802 COLLEGE PL,OPEN,PROPRIETARY,1840019215
873,0196784384,BROTMAN MEDICAL CENTER D/P APH,3828 DELMAS TER,OPEN,PROPRIETARY,1840019243
874,0196784385,COMMUNITY HOSPITAL LONG BEACH D/P APH,1720 TERMINO AVE,OPEN,PROPRIETARY,1840020490
875,0196784386,SAINT FRANCIS MEDICAL CENTER D/P APH,3630 E IMPERIAL HWY,OPEN,PROPRIETARY,1840020492
876,0196784387,VISTA SPECIALTY HOSPITAL OF SAN GABRIEL VALLEY D/P,14148 FRANCISQUITO AVE,OPEN,PROPRIETARY,1840019227
877,0196784389,ANTELOPE VALLEY HOSPITAL D/P APH,1600 W AVENUE J,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840020516
878,0196784390,GLENDALE ADVENTIST MEDICAL CENTER D/P APH,1509 WILSON TER,OPEN,NON-PROFIT,1840020483
879,0001691768,AMERICAN RECOVERY CENTER,2180 VALLEY BLVD,OPEN,NON-PROFIT,1840020507
880,0196784391,"EMANATE HEALTH INTER - COMMUNITY HOSPITAL, D/P APH",210 W SAN BERNARDINO RD,OPEN,PROPRIETARY,1840019241
881,0196784393,SAN GABRIEL VALLEY MEDICAL CENTER D/P APH,438 W LAS TUNAS DR,OPEN,PROPRIETARY,1840021862
882,0196784395,GLENDALE MEMORIAL HOSPITAL AND HEALTH CTR D/P APH,1420 S CENTRAL AVE,OPEN,NON-PROFIT,1840020483
883,0196784396,WHITE MEMORIAL MEDICAL CENTER D/P APH,1720 E CESAR E CHAVEZ AVE,OPEN,NON-PROFIT,1840020491
884,0196784399,BELLFLOWER MEDICAL CENTER D/P APH,9542 ARTESIA BLVD,OPEN,PROPRIETARY,1840019230
885,0022490033,KECK HOSPITAL OF USC,1500 SAN PABLO ST,OPEN,NON-PROFIT,1840020491
886,0196784400,MARINA DEL REY HOSPITAL D/P APH,4650 LINCOLN BLVD,OPEN,NON-PROFIT,1840017920
887,0017491105,HUNTINGTON MEMORIAL HOSPITAL D/P APH,100 W CALIFORNIA BLVD,OPEN,NON-PROFIT,1840020505
888,0011291740,GLENDORA HOSPITAL,150 W ROUTE 66,OPEN,PROPRIETARY,1840020484
889,0018491706,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,OPEN,NON-PROFIT,1840019227
890,0196784402,VERDUGO HILLS HOSPITAL D/P APH,1812 VERDUGO BLVD,OPEN,NON-PROFIT,1840020483
891,0023592706,KINDRED HOSPITAL - SANTA ANA,1901 COLLEGE AVE,OPEN,PROPRIETARY,1840021964
892,0011090806,MEMORIALCARE MILLER CHILDREN'S AND WOMEN'S HOSPITAL LONG BEACH,2801 ATLANTIC AVE,OPEN,NON-PROFIT,1840020490
893,0196784404,BROTMAN MEDICAL CENTER D/P CDRH,3828 DELMAS TER,OPEN,PROPRIETARY,1840019243
894,0006481301,ANIMAS SURGICAL HOSPITAL LLC,575 RIVERGATE LN,OPEN,PROPRIETARY,1840018929
895,0008381050,ARKANSAS VALLEY REGIONAL MEDICAL CENTER,1100 CARSON AVE,OPEN,NON-PROFIT,1840020270
896,0008681611,ASPEN VALLEY HOSPITAL,401 CASTLE CREEK RD,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840018813
897,0012480528,BANNER FORT COLLINS MEDICAL CENTER,4700 LADY MOON DR,OPEN,NON-PROFIT,1840020151
898,0196784405,THE BEHAVIORAL HEALTH AND WELLNESS CTR AT TMCA,700 POTOMAC ST,OPEN,NOT AVAILABLE,1840018794
899,0154280109,CASTLE ROCK ADVENTIST HOSPITAL,2350 MEADOWS BLVD,OPEN,NOT AVAILABLE,1840022455
900,0004580906,CEDAR SPRINGS BEHAVIORAL HEALTH SYSTEM,2135 SOUTHGATE RD,OPEN,PROPRIETARY,1840018825
901,0153580112,CENTENNIAL HOSPITAL A CAMPUS OF TMCA,14200 E ARAPAHOE RD,OPEN,NOT AVAILABLE,1840018792
902,0002080027,CENTENNIAL PEAKS HOSPITAL,2255 S 88TH ST,OPEN,NON-PROFIT,1840020179
903,0001780027,CENTURA HEALTH - AVISTA ADVENTIST HOSPITAL,100 HEALTH PARK DR,OPEN,NON-PROFIT,1840020179
904,0001080122,CENTURA HEALTH - LITTLETON ADVENTIST HOSPITAL,7700 S BROADWAY,OPEN,NON-PROFIT,1840020213
905,0004380907,CENTURA HEALTH - PENROSE - ST FRANCI,2222 NORTH NEVADA AVE,OPEN,NON-PROFIT,1840018825
906,0002680210,CENTURA HEALTH - PORTER ADVENTIST HOSPITAL,2525 S DOWNING ST,OPEN,NON-PROFIT,1840018789
907,0196784406,VA HOSPITAL,"2535 S DOWNING ST, SUITE 380",OPEN,NOT AVAILABLE,1840018789
908,0005880228,CENTURA HEALTH - ST ANTHONY HOSPITAL,11600 W 2ND PL,OPEN,NON-PROFIT,1840020198
909,0004980923,CENTURA HEALTH - ST FRANCIS MEDICAL CENTER,6001 E WOODMEN RD,OPEN,NON-PROFIT,1840018825
910,0008881004,CENTURA HEALTH - ST MARY CORWIN MEDICAL CENTER,1008 MINNEQUA AVE,OPEN,NON-PROFIT,1840020255
911,0012580129,CHILDREN'S HOSPITAL COLORADO - SOUTH CAMPUS,1811 PLAZA DR,OPEN,NON-PROFIT,1840028579
912,0007881521,COLORADO CANYONS HOSPITAL AND MEDICAL CEN,300 W OTTLEY AVE,OPEN,NON-PROFIT,1840020229
913,0003280236,COLORADO MENTAL HEALTH INSTITUTE AT FT LOGAN,3520 W OXFORD AVE,OPEN,GOVERNMENT - STATE,1840018789
914,0009081003,COLORADO MENTAL HEALTH INSTITUTE AT PUEBLO - PSYCH,1600 W 24TH ST,OPEN,GOVERNMENT - STATE,1840020255
915,0008180701,COLORADO PLAINS MEDICAL CENTER,1000 LINCOLN ST,OPEN,PROPRIETARY,1840020175
916,0153881501,COMMUNITY HOSPITAL,2351 G RD,OPEN,NOT AVAILABLE,1840020230
917,0001380113,CRAIG HOSPITAL,3425 S CLARKSON ST,OPEN,NON-PROFIT,1840020211
918,0002581416,DELTA COUNTY MEMORIAL HOSPITAL,1501 E 3RD ST,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840018820
919,0002780204,DENVER HEALTH MEDICAL CENTER,777 BANNOCK ST,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840018789
920,0008280723,EAST MORGAN COUNTY HOSPITAL,2400 W EDISON ST,OPEN,NON-PROFIT,1840018758
921,0186080230,EATING RECOVERY CENTER,8199 E 1ST AVE,OPEN,PROPRIETARY,1840018789
922,0003780218,EATING RECOVERY CENTER A BEHAVIORAL HOSPITAL,"1830 N FRANKLIN ST, SUITE 500",OPEN,PROPRIETARY,1840018789
923,0154680230,EATING RECOVERY CENTER A BEHAVIORAL HOSPITAL FOR C,8140 E 5TH AVE,CLOSED,NOT AVAILABLE,1840018789
924,0012680230,EATING RECOVERY CENTER BEHAVIORAL HEALTH,98 SPRUCE ST,OPEN,PROPRIETARY,1840018789
925,0196784408,EMORY JOHN BRADY HOSPITAL,401 SOUTHGATE RD,OPEN,NOT AVAILABLE,1840018825
926,0154780120,ENCOMPASS HEALTH REHAB HOSPITAL OF LITTLETON,1001 W MINERAL AVE,OPEN,NOT AVAILABLE,1840020213
927,0004780910,ENCOMPASS HEALTH REHABILITATION HOSPITAL,325 PARKSIDE DR,OPEN,PROPRIETARY,1840018825
928,0007080517,ESTES PARK MEDICAL CENTER,555 PROSPECT AVE,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840021382
929,0002180303,FOOTHILLS HOSPITAL,4747 ARAPAHOE AVE,OPEN,NON-PROFIT,1840018774
930,0001880026,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIR,OPEN,NON-PROFIT,1840020180
931,0005381650,GRAND RIVER MEDICAL CENTER,501 AIRPORT RD,OPEN,NON-PROFIT,1840020185
932,0005681230,GUNNISON VALLEY HOSPITAL,711 N TAYLOR ST,OPEN,GOVERNMENT - LOCAL,1840020235
933,0008480731,HAXTUN HOSPITAL DISTRICT,235 W FLETCHER ST,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840021393
934,0002281201,HEART OF THE ROCKIES REGIONAL MEDICAL CENTER,1000 RUSH DR,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840021473
935,0196784409,HILL TOP HOSPITAL,"700 N A ST, PO BOX 397",OPEN,NOT AVAILABLE,1840018823
936,0002380810,KEEFE MEMORIAL HOSPITAL,602 N 6TH ST W,OPEN,GOVERNMENT - LOCAL,1840022481
937,0003680210,KINDRED HOSPITAL - DENVER SOUTH,"2525 S DOWNING ST, 3RD FLOOR",CLOSED,PROPRIETARY,1840018789
938,0000680011,KINDRED HOSPITAL AURORA,"700 POTOMAC ST, FL 2",OPEN,PROPRIETARY,1840018794
939,0003480218,KINDRED HOSPITAL - DENVER,1920 N HIGH ST,OPEN,PROPRIETARY,1840018789
940,0006380807,KIT CARSON COUNTY MEMORIAL HOSPITAL,286 16TH ST,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840018806
941,0007380821,LINCOLN HEALTH HOSPITAL,111 6TH ST,OPEN,GOVERNMENT - LOCAL,1840021452
942,0001980501,LONGMONT UNITED HOSPITAL,1950 MOUNTAIN VIEW AVE,OPEN,NON-PROFIT,1840020178
943,0193880504,LONGS PEAK HOSPITAL,1750 E KEN PRATT BLVD,OPEN,NON-PROFIT,1840020178
944,0006080033,LUTHERAN MEDICAL CENTER,8300 W 38TH AVE,OPEN,NON-PROFIT,1840021431
945,0006780538,MCKEE MEDICAL CENTER,2000 BOISE AVE,OPEN,NON-PROFIT,1840020152
946,0001180012,THE MEDICAL CENTER OF AURORA,1501 S POTOMAC ST,OPEN,PROPRIETARY,1840018794
947,0006880538,MEDICAL CENTER OF THE ROCKIES,2500 ROCKY MOUNTAIN AVE,OPEN,NON-PROFIT,1840020152
948,0008580734,MELISSA MEMORIAL HOSPITAL,1001 E JOHNSON ST,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840020164
949,0010581625,THE MEMORIAL HOSPITAL,750 HOSPITAL LOOP,OPEN,GOVERNMENT - LOCAL,1840018741
950,0006581301,MERCY REGIONAL MEDICAL CENTER,1010 THREE SPRINGS BLVD,OPEN,NON-PROFIT,1840018929
951,0005480459,MIDDLE PARK MEDICAL CENTER,214 S 4TH ST,OPEN,PROPRIETARY,1840021410
952,0005580446,MIDDLE PARK MEDICAL CENTER - GRANBY,1000 GRANBY PARK DR S,OPEN,PROPRIETARY,1840021407
953,0008081401,MONTROSE MEMORIAL HOSPITAL,800 S 3RD ST,OPEN,NON-PROFIT,1840020251
954,0007281082,MT SAN RAFAEL HOSPITAL,410 BENEDICTA AVE,OPEN,NON-PROFIT,1840021545
955,0002980206,NATIONAL JEWISH HEALTH,1400 JACKSON ST,OPEN,NON-PROFIT,1840018789
956,0009980631,NORTH COLORADO MEDICAL CENTER,1801 16TH ST,OPEN,NON-PROFIT,1840020149
957,0000180229,NORTH SUBURBAN MEDICAL CENTER,9191 GRANT ST,OPEN,PROPRIETARY,1840021422
958,0006180228,ORTHOCOLORADO HOSPITAL AT ST ANTHONY MED CAMPUS,11650 W 2ND PL,OPEN,PROPRIETARY,1840020198
959,0001481147,PAGOSA SPRINGS MEDICAL CENTER,95 S PAGOSA BLVD,OPEN,NON-PROFIT,1840022565
960,0196784411,PAM REHABILITATION HOSPITAL OF GOLDEN,600 GOLDEN RIDGE RD,OPEN,NOT AVAILABLE,1840020197
961,0003380204,PAM SPECIALTY HOSPITAL OF DENVER,1690 N MEADE ST,OPEN,PROPRIETARY,1840018789
962,0003980138,PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,OPEN,NON-PROFIT,1840022454
963,0196784412,PARKVIEW MEDICAL CENTER - PUEBLO WEST,899 E INDUSTRIAL BLVD,OPEN,NOT AVAILABLE,1840020255
964,0008981003,PARKVIEW MEDICAL CENTER INC,400 W 16TH ST,OPEN,NON-PROFIT,1840020255
965,0155280918,PEAK VIEW BEHAVIORAL HEALTH,7353 SISTERS GROVE,OPEN,NOT AVAILABLE,1840018825
966,0186281641,PIONEERS MEDICAL CENTER,100 PIONEERS MEDICAL CENTER DR,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840022427
967,0000280601,PLATTE VALLEY MEDICAL CENTER,1600 PRAIRIE CENTER PKWY,OPEN,NON-PROFIT,1840018784
968,0006980524,POUDRE VALLEY HOSPITAL,1024 S LEMAY AVE,OPEN,NON-PROFIT,1840020151
969,0003080218,PRESBYTERIAN ST LUKE'S MEDICAL CENTER,1719 E 19TH AVE,OPEN,PROPRIETARY,1840018789
970,0008781052,PROWERS MEDICAL CENTER,401 KENDALL DR,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840020267
971,0154881648,RANGELY DISTRICT HOSPITAL,225 EAGLE CREST DR,OPEN,NOT AVAILABLE,1840021417
972,0196784413,REUNION REHABILITATION HOSPITAL DENVER,4650 CENTRAL PARK BLVD,OPEN,NOT AVAILABLE,1840018789
973,0009481132,RIO GRANDE HOSPITAL,310 COUNTY ROAD 14,OPEN,NON-PROFIT,1840021542
974,0003180220,ROSE MEDICAL CENTER,4567 E 9TH AVE,OPEN,PROPRIETARY,1840018789
975,0002880218,SAINT JOSEPH HOSPITAL,1375 E 19TH AVE,OPEN,NON-PROFIT,1840018789
976,0000981101,SAN LUIS VALLEY HEALTH,106 BLANCA AVE,OPEN,NON-PROFIT,1840018921
977,0002481140,SAN LUIS VALLEY HEALTH CONEJOS COUNTY HOSPITAL,19021 US HIGHWAY 285,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840021578
978,0009680737,SEDGWICK COUNTY MEMORIAL HOSPITAL,900 CEDAR ST,OPEN,GOVERNMENT - LOCAL,1840021381
979,0004080124,SKY RIDGE MEDICAL CENTER,10101 RIDGEGATE PKWY,OPEN,PROPRIETARY,1840020222
980,0001581073,SOUTHEAST COLORADO HOSPITAL,373 E 10TH AVE,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840022551
981,0007981321,SOUTHWEST MEMORIAL HOSPITAL,1311 N MILDRED RD,OPEN,NON-PROFIT,1840018928
982,0000580011,SPALDING REHABILITATION HOSPITAL,900 POTOMAC ST,OPEN,PROPRIETARY,1840018794
983,0003580218,SPALDING REHABILITATION HOSPITAL AT PSLMC,1719 E 19TH AVE,OPEN,PROPRIETARY,1840018789
984,0005781089,SPANISH PEAKS REGIONAL HEALTH CENTER,23500 US HWY 160,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840021535
985,0012780023,ST ANTHONY NORTH HEALTH CAMPUS,14300 ORCHARD PKWY,OPEN,NON-PROFIT,1840021423
986,0009780443,ST ANTHONY SUMMIT MEDICAL CENTER,340 PEAK ONE DR,OPEN,NON-PROFIT,1840021430
987,0007681502,ST MARYS MEDICAL CENTER,2635 N 7TH ST,OPEN,NON-PROFIT,1840020230
988,0006680461,ST VINCENT GENERAL HOSPITAL DISTRICT,816 W 4TH ST,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840020228
